Data As Of,Jurisdiction of Occurrence,MMWR Year,MMWR Week,Week Ending Date,All Cause,Natural Cause,Septicemia (A40-A41),Malignant neoplasms (C00-C97),Diabetes mellitus (E10-E14),Alzheimer disease (G30),Influenza and pneumonia (J09-J18),Chronic lower respiratory diseases (J40-J47),"Other diseases of respiratory system (J00-J06,J30-J39,J67,J70-J98)","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","Diseases of heart (I00-I09,I11,I13,I20-I51)",Cerebrovascular diseases (I60-I69),"COVID-19 (U071, Multiple Cause of Death)","COVID-19 (U071, Underlying Cause of Death)",flag_allcause,flag_natcause,flag_sept,flag_neopl,flag_diab,flag_alz,flag_inflpn,flag_clrd,flag_otherresp,flag_nephr,flag_otherunk,flag_hd,flag_stroke,flag_cov19mcod,flag_cov19ucod
2/8/2023,Tennessee,2020,3,1/18/2020,1597.00,1448.00,16.00,279.00,46.00,71.00,47.00,99.00,23.00,31.00,17.00,365.00,84.00,0.00,0.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,4,1/25/2020,1532.00,1403.00,13.00,307.00,50.00,62.00,52.00,107.00,19.00,24.00,21.00,339.00,80.00,0.00,0.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,5,2/1/2020,1591.00,1436.00,17.00,288.00,50.00,72.00,53.00,117.00,24.00,23.00,17.00,373.00,75.00,0.00,0.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,6,2/8/2020,1612.00,1460.00,17.00,326.00,44.00,73.00,42.00,118.00,18.00,31.00,21.00,339.00,78.00,0.00,0.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,7,2/15/2020,1454.00,1326.00,18.00,274.00,44.00,66.00,38.00,106.00,28.00,20.00,22.00,327.00,69.00,0.00,0.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,8,2/22/2020,1516.00,1360.00,24.00,288.00,52.00,58.00,30.00,96.00,29.00,22.00,17.00,347.00,63.00,0.00,0.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,9,2/29/2020,1504.00,1367.00,17.00,282.00,56.00,70.00,42.00,97.00,23.00,20.00,14.00,365.00,80.00,0.00,0.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,10,3/7/2020,1611.00,1418.00,16.00,315.00,49.00,62.00,46.00,110.00,33.00,21.00,18.00,374.00,70.00,0.00,0.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,11,3/14/2020,1601.00,1412.00,17.00,289.00,32.00,65.00,34.00,96.00,39.00,14.00,16.00,373.00,86.00,0.00,0.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,12,3/21/2020,1526.00,1385.00,15.00,286.00,62.00,72.00,45.00,108.00,23.00,24.00,15.00,330.00,86.00,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
2/8/2023,Tennessee,2020,13,3/28/2020,1528.00,1385.00,24.00,291.00,49.00,67.00,43.00,110.00,15.00,23.00,15.00,344.00,69.00,11.00,11.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,14,4/4/2020,1593.00,1443.00,23.00,277.00,64.00,69.00,42.00,94.00,21.00,20.00,16.00,366.00,79.00,56.00,56.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,15,4/11/2020,1514.00,1371.00,10.00,241.00,55.00,87.00,38.00,89.00,23.00,22.00,13.00,360.00,68.00,53.00,52.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,16,4/18/2020,1541.00,1396.00,13.00,305.00,53.00,70.00,25.00,105.00,28.00,22.00,23.00,333.00,81.00,43.00,42.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,17,4/25/2020,1483.00,1323.00,19.00,267.00,49.00,72.00,26.00,87.00,11.00,25.00,14.00,333.00,68.00,31.00,30.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,18,5/2/2020,1495.00,1335.00,13.00,287.00,44.00,81.00,24.00,76.00,27.00,25.00,10.00,316.00,85.00,36.00,36.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,19,5/9/2020,1492.00,1295.00,19.00,263.00,44.00,65.00,23.00,67.00,14.00,19.00,14.00,335.00,69.00,49.00,47.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,20,5/16/2020,1544.00,1370.00,17.00,295.00,67.00,70.00,21.00,68.00,15.00,15.00,,345.00,69.00,57.00,51.00,,,,,,,,,,,Suppressed (counts 1-9),,,,
2/8/2023,Tennessee,2020,21,5/23/2020,1557.00,1375.00,18.00,299.00,44.00,73.00,31.00,94.00,20.00,20.00,19.00,359.00,55.00,33.00,30.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,22,5/30/2020,1467.00,1298.00,25.00,245.00,50.00,68.00,28.00,72.00,20.00,20.00,16.00,339.00,74.00,46.00,42.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,23,6/6/2020,1485.00,1307.00,15.00,262.00,50.00,56.00,31.00,75.00,22.00,18.00,12.00,365.00,65.00,37.00,37.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,24,6/13/2020,1500.00,1329.00,22.00,248.00,47.00,64.00,24.00,75.00,21.00,22.00,11.00,358.00,77.00,36.00,35.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,25,6/20/2020,1570.00,1355.00,17.00,306.00,49.00,67.00,28.00,77.00,17.00,15.00,22.00,331.00,64.00,59.00,58.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,26,6/27/2020,1562.00,1393.00,19.00,294.00,54.00,57.00,28.00,83.00,21.00,18.00,11.00,359.00,82.00,63.00,58.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,27,7/4/2020,1533.00,1350.00,19.00,283.00,44.00,62.00,17.00,75.00,22.00,32.00,21.00,316.00,72.00,75.00,71.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,28,7/11/2020,1634.00,1443.00,24.00,292.00,46.00,66.00,25.00,83.00,20.00,16.00,13.00,343.00,80.00,107.00,101.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,29,7/18/2020,1650.00,1475.00,17.00,307.00,47.00,68.00,23.00,75.00,17.00,15.00,11.00,349.00,73.00,123.00,115.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,30,7/25/2020,1710.00,1509.00,17.00,299.00,46.00,70.00,40.00,62.00,21.00,23.00,20.00,345.00,77.00,158.00,140.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,31,8/1/2020,1713.00,1537.00,15.00,272.00,49.00,74.00,25.00,100.00,20.00,26.00,14.00,357.00,77.00,172.00,156.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,32,8/8/2020,1707.00,1515.00,16.00,298.00,56.00,70.00,20.00,74.00,19.00,21.00,13.00,356.00,70.00,178.00,165.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,33,8/15/2020,1678.00,1503.00,21.00,288.00,58.00,76.00,25.00,81.00,15.00,24.00,17.00,318.00,74.00,178.00,161.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,34,8/22/2020,1687.00,1484.00,26.00,278.00,53.00,71.00,30.00,78.00,24.00,22.00,15.00,355.00,73.00,140.00,130.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,35,8/29/2020,1709.00,1542.00,19.00,287.00,50.00,71.00,21.00,83.00,19.00,28.00,17.00,344.00,87.00,181.00,162.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,36,9/5/2020,1624.00,1475.00,17.00,268.00,52.00,74.00,21.00,80.00,20.00,19.00,20.00,343.00,77.00,151.00,134.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,37,9/12/2020,1727.00,1541.00,11.00,266.00,54.00,72.00,26.00,89.00,25.00,14.00,15.00,362.00,83.00,185.00,170.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,38,9/19/2020,1620.00,1443.00,14.00,277.00,43.00,70.00,30.00,70.00,29.00,21.00,26.00,321.00,73.00,155.00,147.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,39,9/26/2020,1743.00,1561.00,26.00,312.00,39.00,77.00,29.00,79.00,28.00,16.00,21.00,375.00,78.00,170.00,160.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,40,10/3/2020,1732.00,1530.00,21.00,292.00,57.00,66.00,17.00,97.00,12.00,22.00,24.00,373.00,65.00,135.00,125.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,41,10/10/2020,1769.00,1593.00,17.00,317.00,61.00,68.00,22.00,100.00,19.00,24.00,19.00,333.00,76.00,183.00,167.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,42,10/17/2020,1784.00,1578.00,19.00,293.00,52.00,64.00,29.00,91.00,20.00,16.00,15.00,371.00,80.00,229.00,198.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,43,10/24/2020,1788.00,1610.00,16.00,267.00,43.00,68.00,37.00,78.00,19.00,11.00,19.00,368.00,93.00,237.00,216.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,44,10/31/2020,1841.00,1679.00,13.00,301.00,57.00,66.00,28.00,88.00,27.00,20.00,12.00,353.00,95.00,261.00,244.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,45,11/7/2020,1815.00,1640.00,19.00,292.00,45.00,62.00,24.00,104.00,20.00,23.00,19.00,371.00,75.00,283.00,257.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,46,11/14/2020,1935.00,1743.00,26.00,282.00,50.00,70.00,30.00,92.00,23.00,20.00,17.00,384.00,92.00,311.00,277.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,47,11/21/2020,2001.00,1813.00,16.00,306.00,58.00,68.00,23.00,102.00,24.00,20.00,10.00,349.00,93.00,412.00,370.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,48,11/28/2020,1919.00,1785.00,22.00,281.00,42.00,64.00,24.00,87.00,21.00,17.00,25.00,374.00,78.00,452.00,405.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,49,12/5/2020,2200.00,2027.00,32.00,281.00,61.00,79.00,31.00,85.00,23.00,31.00,24.00,422.00,91.00,528.00,487.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,50,12/12/2020,2188.00,2017.00,28.00,284.00,64.00,91.00,37.00,93.00,30.00,21.00,13.00,406.00,95.00,529.00,487.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,51,12/19/2020,2174.00,2006.00,22.00,279.00,43.00,77.00,23.00,86.00,21.00,28.00,21.00,367.00,93.00,603.00,564.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,52,12/26/2020,2361.00,2177.00,24.00,269.00,74.00,82.00,26.00,84.00,22.00,23.00,20.00,405.00,85.00,701.00,653.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2020,53,1/2/2021,2365.00,2187.00,19.00,258.00,70.00,86.00,39.00,92.00,25.00,16.00,13.00,430.00,88.00,677.00,615.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,1,1/9/2021,2427.00,2253.00,22.00,258.00,61.00,82.00,37.00,97.00,20.00,16.00,29.00,403.00,106.00,771.00,723.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,2,1/16/2021,2306.00,2121.00,21.00,277.00,65.00,70.00,30.00,91.00,25.00,34.00,13.00,373.00,87.00,677.00,633.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,3,1/23/2021,2289.00,2112.00,25.00,294.00,42.00,60.00,28.00,96.00,28.00,26.00,14.00,409.00,94.00,632.00,591.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,4,1/30/2021,2083.00,1896.00,27.00,268.00,47.00,73.00,19.00,75.00,20.00,33.00,26.00,385.00,84.00,494.00,447.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,5,2/6/2021,1951.00,1719.00,23.00,281.00,49.00,63.00,16.00,81.00,23.00,29.00,14.00,397.00,84.00,346.00,308.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,6,2/13/2021,1774.00,1608.00,15.00,306.00,64.00,68.00,24.00,68.00,20.00,21.00,14.00,371.00,85.00,245.00,212.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,7,2/20/2021,1795.00,1634.00,24.00,251.00,72.00,53.00,26.00,95.00,17.00,37.00,23.00,406.00,81.00,244.00,212.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,8,2/27/2021,1756.00,1561.00,23.00,294.00,57.00,68.00,18.00,66.00,23.00,25.00,25.00,361.00,77.00,173.00,151.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,9,3/6/2021,1662.00,1489.00,25.00,269.00,62.00,60.00,22.00,66.00,20.00,28.00,19.00,343.00,76.00,153.00,138.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,10,3/13/2021,1603.00,1429.00,35.00,263.00,47.00,45.00,22.00,77.00,18.00,21.00,11.00,354.00,66.00,154.00,129.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,11,3/20/2021,1579.00,1383.00,26.00,298.00,39.00,51.00,23.00,86.00,21.00,20.00,20.00,337.00,67.00,98.00,82.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,12,3/27/2021,1652.00,1469.00,25.00,284.00,51.00,57.00,22.00,87.00,16.00,16.00,18.00,371.00,80.00,123.00,110.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,13,4/3/2021,1568.00,1388.00,25.00,291.00,46.00,48.00,20.00,78.00,15.00,20.00,20.00,325.00,71.00,104.00,91.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,14,4/10/2021,1693.00,1488.00,22.00,262.00,58.00,55.00,20.00,94.00,22.00,27.00,23.00,384.00,66.00,128.00,114.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,15,4/17/2021,1615.00,1422.00,20.00,281.00,55.00,43.00,23.00,81.00,20.00,33.00,14.00,377.00,71.00,103.00,88.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,16,4/24/2021,1670.00,1463.00,26.00,300.00,46.00,62.00,21.00,85.00,22.00,24.00,16.00,362.00,78.00,124.00,103.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,17,5/1/2021,1648.00,1440.00,19.00,302.00,50.00,59.00,26.00,82.00,26.00,26.00,17.00,366.00,53.00,114.00,96.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,18,5/8/2021,1644.00,1446.00,22.00,261.00,57.00,45.00,19.00,90.00,22.00,24.00,20.00,378.00,67.00,113.00,100.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,19,5/15/2021,1641.00,1448.00,24.00,288.00,46.00,48.00,20.00,99.00,22.00,19.00,19.00,360.00,70.00,115.00,102.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,20,5/22/2021,1573.00,1386.00,16.00,288.00,49.00,48.00,23.00,106.00,17.00,19.00,17.00,325.00,64.00,102.00,95.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,21,5/29/2021,1539.00,1371.00,17.00,301.00,53.00,60.00,21.00,82.00,26.00,25.00,11.00,311.00,71.00,78.00,68.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,22,6/5/2021,1548.00,1344.00,17.00,274.00,46.00,47.00,12.00,93.00,21.00,25.00,16.00,330.00,80.00,69.00,60.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,23,6/12/2021,1667.00,1479.00,18.00,329.00,59.00,51.00,24.00,109.00,19.00,29.00,22.00,350.00,72.00,57.00,47.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,24,6/19/2021,1576.00,1362.00,13.00,309.00,51.00,56.00,16.00,94.00,17.00,22.00,15.00,350.00,64.00,43.00,31.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,25,6/26/2021,1547.00,1338.00,13.00,292.00,46.00,43.00,19.00,94.00,24.00,22.00,17.00,322.00,80.00,33.00,28.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,26,7/3/2021,1513.00,1329.00,18.00,298.00,44.00,66.00,15.00,81.00,21.00,27.00,21.00,328.00,81.00,31.00,24.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,27,7/10/2021,1447.00,1277.00,18.00,264.00,36.00,53.00,30.00,80.00,22.00,19.00,22.00,321.00,63.00,35.00,33.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,28,7/17/2021,1510.00,1334.00,17.00,292.00,53.00,44.00,18.00,78.00,24.00,32.00,,336.00,67.00,37.00,32.00,,,,,,,,,,,Suppressed (counts 1-9),,,,
2/8/2023,Tennessee,2021,29,7/24/2021,1560.00,1377.00,16.00,285.00,49.00,53.00,26.00,82.00,15.00,17.00,19.00,337.00,72.00,78.00,75.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,30,7/31/2021,1600.00,1427.00,22.00,295.00,47.00,47.00,11.00,85.00,24.00,19.00,15.00,331.00,82.00,95.00,91.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,31,8/7/2021,1710.00,1513.00,15.00,309.00,46.00,42.00,24.00,98.00,16.00,28.00,12.00,345.00,85.00,163.00,150.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,32,8/14/2021,1825.00,1643.00,23.00,261.00,55.00,58.00,27.00,89.00,15.00,18.00,15.00,375.00,86.00,305.00,294.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,33,8/21/2021,1964.00,1778.00,22.00,287.00,60.00,66.00,24.00,87.00,26.00,15.00,22.00,359.00,81.00,383.00,371.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,34,8/28/2021,2128.00,1919.00,22.00,294.00,53.00,61.00,18.00,75.00,24.00,28.00,21.00,391.00,79.00,524.00,498.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,35,9/4/2021,2300.00,2100.00,15.00,277.00,63.00,67.00,36.00,83.00,18.00,22.00,22.00,418.00,80.00,664.00,621.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,36,9/11/2021,2372.00,2169.00,27.00,251.00,57.00,54.00,31.00,90.00,24.00,27.00,26.00,419.00,89.00,717.00,683.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,37,9/18/2021,2397.00,2192.00,27.00,297.00,56.00,56.00,26.00,100.00,21.00,32.00,18.00,356.00,89.00,772.00,743.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,38,9/25/2021,2376.00,2170.00,19.00,290.00,62.00,52.00,33.00,110.00,19.00,24.00,19.00,367.00,91.00,740.00,701.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,39,10/2/2021,2168.00,1975.00,32.00,288.00,49.00,55.00,26.00,93.00,23.00,24.00,16.00,381.00,70.00,576.00,537.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,40,10/9/2021,2085.00,1881.00,24.00,282.00,59.00,57.00,25.00,79.00,17.00,27.00,14.00,391.00,83.00,493.00,461.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,41,10/16/2021,1851.00,1662.00,26.00,240.00,57.00,55.00,31.00,84.00,16.00,24.00,14.00,341.00,81.00,371.00,341.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,42,10/23/2021,1852.00,1667.00,34.00,281.00,51.00,46.00,22.00,67.00,25.00,30.00,16.00,364.00,85.00,310.00,287.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,43,10/30/2021,1760.00,1558.00,23.00,285.00,51.00,40.00,30.00,73.00,26.00,20.00,14.00,345.00,92.00,236.00,207.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,44,11/6/2021,1727.00,1526.00,13.00,277.00,41.00,47.00,27.00,79.00,20.00,33.00,21.00,427.00,77.00,162.00,141.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,45,11/13/2021,1805.00,1615.00,15.00,308.00,49.00,71.00,31.00,77.00,32.00,27.00,20.00,386.00,74.00,185.00,176.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,46,11/20/2021,1780.00,1582.00,26.00,285.00,57.00,58.00,29.00,97.00,26.00,27.00,25.00,355.00,93.00,147.00,130.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,47,11/27/2021,1751.00,1583.00,22.00,297.00,51.00,62.00,27.00,84.00,30.00,17.00,24.00,379.00,82.00,140.00,126.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,48,12/4/2021,1879.00,1683.00,21.00,305.00,43.00,60.00,34.00,88.00,24.00,25.00,17.00,394.00,94.00,181.00,165.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,49,12/11/2021,1931.00,1722.00,32.00,319.00,58.00,81.00,36.00,110.00,21.00,24.00,19.00,390.00,82.00,197.00,181.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,50,12/18/2021,1868.00,1681.00,16.00,305.00,54.00,61.00,39.00,86.00,18.00,25.00,19.00,399.00,93.00,189.00,169.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,51,12/25/2021,1845.00,1684.00,24.00,303.00,51.00,55.00,36.00,111.00,21.00,26.00,18.00,376.00,83.00,201.00,188.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2021,52,1/1/2022,1911.00,1757.00,22.00,259.00,69.00,39.00,44.00,110.00,28.00,28.00,28.00,426.00,91.00,250.00,228.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,1,1/8/2022,2101.00,1922.00,35.00,300.00,68.00,64.00,42.00,102.00,22.00,37.00,18.00,442.00,77.00,358.00,312.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,2,1/15/2022,2188.00,2022.00,24.00,311.00,71.00,63.00,28.00,103.00,20.00,28.00,16.00,447.00,106.00,456.00,416.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,3,1/22/2022,2151.00,1983.00,22.00,261.00,55.00,70.00,38.00,94.00,23.00,28.00,22.00,413.00,86.00,509.00,468.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,4,1/29/2022,2367.00,2176.00,21.00,279.00,69.00,79.00,46.00,102.00,21.00,28.00,19.00,465.00,114.00,597.00,522.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,5,2/5/2022,2300.00,2109.00,23.00,295.00,66.00,69.00,28.00,105.00,20.00,28.00,17.00,433.00,102.00,595.00,509.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,6,2/12/2022,2216.00,2025.00,24.00,283.00,71.00,79.00,25.00,93.00,19.00,23.00,21.00,406.00,90.00,564.00,505.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,7,2/19/2022,2059.00,1883.00,20.00,268.00,61.00,66.00,29.00,92.00,30.00,29.00,19.00,410.00,92.00,463.00,392.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,8,2/26/2022,1897.00,1714.00,28.00,281.00,62.00,61.00,32.00,72.00,21.00,31.00,21.00,387.00,89.00,309.00,258.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,9,3/5/2022,1876.00,1677.00,30.00,299.00,43.00,63.00,29.00,86.00,15.00,25.00,15.00,421.00,79.00,274.00,216.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,10,3/12/2022,1680.00,1481.00,30.00,272.00,49.00,52.00,16.00,75.00,23.00,23.00,16.00,380.00,77.00,160.00,128.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,11,3/19/2022,1670.00,1461.00,29.00,306.00,58.00,45.00,19.00,91.00,21.00,21.00,29.00,365.00,72.00,108.00,78.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,12,3/26/2022,1535.00,1390.00,26.00,273.00,52.00,57.00,19.00,80.00,21.00,24.00,15.00,341.00,83.00,101.00,67.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,13,4/2/2022,1637.00,1443.00,23.00,271.00,61.00,38.00,35.00,87.00,20.00,32.00,15.00,348.00,83.00,75.00,47.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,14,4/9/2022,1614.00,1407.00,23.00,303.00,56.00,57.00,18.00,69.00,19.00,30.00,17.00,359.00,85.00,35.00,21.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,15,4/16/2022,1554.00,1370.00,13.00,267.00,67.00,51.00,19.00,73.00,22.00,24.00,11.00,366.00,89.00,39.00,26.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,16,4/23/2022,1504.00,1321.00,19.00,268.00,49.00,40.00,18.00,76.00,21.00,29.00,16.00,345.00,71.00,36.00,16.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,17,4/30/2022,1498.00,1301.00,22.00,262.00,64.00,54.00,19.00,74.00,11.00,14.00,23.00,332.00,78.00,40.00,21.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,18,5/7/2022,1542.00,1368.00,15.00,279.00,49.00,45.00,23.00,94.00,13.00,24.00,17.00,378.00,92.00,28.00,18.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,19,5/14/2022,1530.00,1325.00,16.00,284.00,45.00,53.00,19.00,75.00,22.00,24.00,17.00,364.00,65.00,32.00,22.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,20,5/21/2022,1541.00,1372.00,17.00,302.00,44.00,58.00,18.00,91.00,14.00,27.00,15.00,356.00,83.00,31.00,19.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,21,5/28/2022,1467.00,1314.00,20.00,275.00,47.00,49.00,22.00,78.00,15.00,19.00,14.00,313.00,86.00,41.00,27.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,22,6/4/2022,1468.00,1326.00,19.00,306.00,34.00,55.00,25.00,77.00,24.00,18.00,15.00,327.00,88.00,48.00,26.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,23,6/11/2022,1625.00,1424.00,23.00,313.00,43.00,49.00,25.00,79.00,22.00,22.00,12.00,399.00,80.00,44.00,30.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,24,6/18/2022,1633.00,1424.00,11.00,298.00,51.00,63.00,23.00,81.00,17.00,25.00,26.00,374.00,86.00,54.00,34.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,25,6/25/2022,1574.00,1369.00,20.00,312.00,42.00,61.00,16.00,78.00,19.00,24.00,16.00,349.00,74.00,58.00,43.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,26,7/2/2022,1477.00,1302.00,11.00,280.00,40.00,61.00,25.00,62.00,19.00,15.00,21.00,323.00,69.00,58.00,43.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,27,7/9/2022,1561.00,1369.00,25.00,292.00,40.00,52.00,16.00,80.00,26.00,12.00,21.00,313.00,81.00,78.00,55.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,28,7/16/2022,1524.00,1371.00,16.00,272.00,61.00,44.00,21.00,64.00,21.00,22.00,21.00,346.00,80.00,87.00,59.00,,,,,,,,,,,,,,,
2/8/2023,Tennessee,2022,29,7/23/2022,1575.00,1401.00,20.00,304.00,45.00,54.00,26.00,79.00,16.00,19.00,24.00,324.00,84.00,98.00,72.00,,,,,,,,,,,,,,,
